product,signal,strategy,window,cagr,sharpe,maxdd,calmar,exposure,trades,end_value
USD,SMH,PB_RSI3_R5_H50_TS16,10Y,0.352952929303056,1.059405990623637,-0.5507273469540779,0.6408850609201485,0.3131715081575806,20.0,203788.7153220882
USD,SMH,PB_RSI3_R5_H60,MAX,0.16537693428544253,0.6501631299531204,-0.6272664133357246,0.263647041782436,0.29405758627731265,24.0,195709.22929102773
USD,SMH,PB_RSI3_R5_H60,3Y,0.5837578100544296,1.2961848565259746,-0.28895049681006335,2.0202692727611153,0.40425531914893614,5.5,39436.3439431769
USD,SMH,PB_RSI3_R5_H60,5Y,0.6000666258267942,1.3962376646023618,-0.28895049681006346,2.076710829195208,0.3346613545816733,7.0,103905.8442755865
USD,SMH,PB_RSI3_R5_H60,10Y,0.37127757029588526,1.0243169636983418,-0.6007226530514311,0.6180515557552949,0.3342618384401114,14.0,233047.62742679837
USD,SMH,PB_RSI3_R5_H60_TS8,MAX,0.12818145900069777,0.5774124879893602,-0.5190893959975547,0.2469352292476836,0.25648356136410044,49.0,104197.23181054082
USD,SMH,PB_RSI3_R5_H60_TS8,3Y,0.3740843273294865,0.9778676991047424,-0.3629618494441593,1.0306436555311809,0.37367021276595747,13.5,25813.653115520043
USD,SMH,PB_RSI3_R5_H60_TS8,5Y,0.46954192421904284,1.195089840070474,-0.36296184944415966,1.2936398823680784,0.31633466135458166,15.0,68013.13592025536
USD,SMH,PB_RSI3_R5_H60_TS8,10Y,0.2660010117161753,0.8669863058989659,-0.5190893959975547,0.5124377684598828,0.30441703143653004,31.0,105073.9689403942
USD,SMH,PB_RSI3_R5_H60_TS12,MAX,0.15566341392747796,0.6475201867543315,-0.480283436710614,0.3241073958194192,0.28119256687768024,35.0,166330.91833018916
USD,SMH,PB_RSI3_R5_H60_TS12,3Y,0.5861393882629582,1.2997559679885593,-0.28575498122768994,2.051195698303231,0.4029255319148936,6.5,39613.574151505454
USD,SMH,PB_RSI3_R5_H60_TS12,5Y,0.6015079360185216,1.3985631779695231,-0.28575498122768994,2.1049779550097827,0.33386454183266934,8.0,104372.80577825652
USD,SMH,PB_RSI3_R5_H60_TS12,10Y,0.35708480113567753,1.0432748846649351,-0.4713629387261724,0.7575580763745998,0.32590529247910865,18.0,210080.7883063791
USD,SMH,PB_RSI3_R5_H60_TS16,MAX,0.13059208771818187,0.5663041140263528,-0.6794653285872758,0.1921983097941216,0.2897692464774352,30.0,108610.00385947847
USD,SMH,PB_RSI3_R5_H60_TS16,3Y,0.5837578100544296,1.2961848565259746,-0.28895049681006335,2.0202692727611153,0.40425531914893614,5.5,39436.3439431769
USD,SMH,PB_RSI3_R5_H60_TS16,5Y,0.6000666258267942,1.3962376646023618,-0.28895049681006346,2.076710829195208,0.3346613545816733,7.0,103905.8442755865
USD,SMH,PB_RSI3_R5_H60_TS16,10Y,0.3120152028261238,0.9423349097381846,-0.6208323769957382,0.5025755975163416,0.32908873855949067,18.0,150007.36915279363
USD,SMH,PB_RSI3_R10_H20,MAX,0.09817899199934987,0.7460102369301164,-0.3134277387546487,0.3132428303552431,0.07759852971206861,19.0,61713.79324438089
USD,SMH,PB_RSI3_R10_H20,3Y,0.3667022421060382,1.8085721864340163,-0.10281686438456095,3.5665573376608677,0.10638297872340426,4.0,25402.01490929684
USD,SMH,PB_RSI3_R10_H20,5Y,0.31898225612909537,1.5627875435501812,-0.10281686438456084,3.1024312795226066,0.0796812749003984,5.0,39701.697156159375
USD,SMH,PB_RSI3_R10_H20,10Y,0.19665120130991087,1.2164087322864157,-0.11336952219095431,1.7346037763013662,0.07958615200955034,10.0,59911.479590651295
USD,SMH,PB_RSI3_R10_H20_TS8,MAX,0.10200655027644578,0.7760680039420074,-0.2654020955855738,0.3843471923286142,0.07637328976924648,19.0,66030.6653061631
USD,SMH,PB_RSI3_R10_H20_TS8,3Y,0.3667022421060382,1.8085721864340163,-0.10281686438456095,3.5665573376608677,0.10638297872340426,4.0,25402.01490929684
USD,SMH,PB_RSI3_R10_H20_TS8,5Y,0.31898225612909537,1.5627875435501812,-0.10281686438456084,3.1024312795226066,0.0796812749003984,5.0,39701.697156159375
USD,SMH,PB_RSI3_R10_H20_TS8,10Y,0.19665120130991087,1.2164087322864157,-0.11336952219095431,1.7346037763013662,0.07958615200955034,10.0,59911.479590651295
USD,SMH,PB_RSI3_R10_H20_TS12,MAX,0.09817899199934987,0.7460102369301164,-0.3134277387546487,0.3132428303552431,0.07759852971206861,19.0,61713.79324438089
USD,SMH,PB_RSI3_R10_H20_TS12,3Y,0.3667022421060382,1.8085721864340163,-0.10281686438456095,3.5665573376608677,0.10638297872340426,4.0,25402.01490929684
USD,SMH,PB_RSI3_R10_H20_TS12,5Y,0.31898225612909537,1.5627875435501812,-0.10281686438456084,3.1024312795226066,0.0796812749003984,5.0,39701.697156159375
USD,SMH,PB_RSI3_R10_H20_TS12,10Y,0.19665120130991087,1.2164087322864157,-0.11336952219095431,1.7346037763013662,0.07958615200955034,10.0,59911.479590651295
USD,SMH,PB_RSI3_R10_H20_TS16,MAX,0.09817899199934987,0.7460102369301164,-0.3134277387546487,0.3132428303552431,0.07759852971206861,19.0,61713.79324438089
USD,SMH,PB_RSI3_R10_H20_TS16,3Y,0.3667022421060382,1.8085721864340163,-0.10281686438456095,3.5665573376608677,0.10638297872340426,4.0,25402.01490929684
USD,SMH,PB_RSI3_R10_H20_TS16,5Y,0.31898225612909537,1.5627875435501812,-0.10281686438456084,3.1024312795226066,0.0796812749003984,5.0,39701.697156159375
USD,SMH,PB_RSI3_R10_H20_TS16,10Y,0.19665120130991087,1.2164087322864157,-0.11336952219095431,1.7346037763013662,0.07958615200955034,10.0,59911.479590651295
USD,SMH,PB_RSI3_R10_H30,MAX,0.1226060021855504,0.76717671164483,-0.3692691037313688,0.3320234510459945,0.11639779456810292,19.0,94633.55708211225
USD,SMH,PB_RSI3_R10_H30,3Y,0.4811078910328215,1.724793844486816,-0.17486784793834287,2.7512655797219887,0.1595744680851064,4.0,32288.833981061
USD,SMH,PB_RSI3_R10_H30,5Y,0.39231107170116175,1.525382926255406,-0.17486784793834298,2.2434717206532304,0.11952191235059761,5.0,51979.18588152489
USD,SMH,PB_RSI3_R10_H30,10Y,0.24400437755700133,1.2293423009125695,-0.17486784793834276,1.3953644448294213,0.1193792280143255,10.0,88223.67491788568
USD,SMH,PB_RSI3_R10_H30_TS8,MAX,0.12052955661894504,0.770577609302203,-0.30140493227444953,0.3998924493683957,0.11210945476822544,19.0,91289.44366837331
USD,SMH,PB_RSI3_R10_H30_TS8,3Y,0.4669785807640072,1.6886266047700182,-0.17569298009040446,2.657923956459268,0.15824468085106383,4.0,31378.31880816654
USD,SMH,PB_RSI3_R10_H30_TS8,5Y,0.384337042253978,1.5026214049329107,-0.17569298009040457,2.187549223971348,0.11872509960159362,5.0,50513.42104630073
USD,SMH,PB_RSI3_R10_H30_TS8,10Y,0.2404411906009758,1.2155101035966778,-0.17569298009040446,1.3685304357479424,0.11898129725427775,10.0,85735.8491057687
USD,SMH,PB_RSI3_R10_H30_TS12,MAX,0.11575544388980896,0.7345184009871413,-0.40019502138588003,0.28924758606178186,0.11578517459669185,20.0,84020.79019887264
USD,SMH,PB_RSI3_R10_H30_TS12,3Y,0.4811078910328215,1.724793844486816,-0.17486784793834287,2.7512655797219887,0.1595744680851064,4.0,32288.833981061
USD,SMH,PB_RSI3_R10_H30_TS12,5Y,0.39231107170116175,1.525382926255406,-0.17486784793834298,2.2434717206532304,0.11952191235059761,5.0,51979.18588152489
USD,SMH,PB_RSI3_R10_H30_TS12,10Y,0.24400437755700133,1.2293423009125695,-0.17486784793834276,1.3953644448294213,0.1193792280143255,10.0,88223.67491788568
USD,SMH,PB_RSI3_R10_H30_TS16,MAX,0.1226060021855504,0.76717671164483,-0.3692691037313688,0.3320234510459945,0.11639779456810292,19.0,94633.55708211225
USD,SMH,PB_RSI3_R10_H30_TS16,3Y,0.4811078910328215,1.724793844486816,-0.17486784793834287,2.7512655797219887,0.1595744680851064,4.0,32288.833981061
USD,SMH,PB_RSI3_R10_H30_TS16,5Y,0.39231107170116175,1.525382926255406,-0.17486784793834298,2.2434717206532304,0.11952191235059761,5.0,51979.18588152489
USD,SMH,PB_RSI3_R10_H30_TS16,10Y,0.24400437755700133,1.2293423009125695,-0.17486784793834276,1.3953644448294213,0.1193792280143255,10.0,88223.67491788568
USD,SMH,PB_RSI3_R10_H40,MAX,0.14719642917725562,0.800406734989575,-0.28250880942802903,0.5210330590230846,0.14702879313865633,18.0,144182.86570822028
USD,SMH,PB_RSI3_R10_H40,3Y,0.7396028889293031,2.027527336365319,-0.20958579601968252,3.5288788790813186,0.2127659574468085,4.0,52183.55860937626
USD,SMH,PB_RSI3_R10_H40,5Y,0.5183649892153042,1.681306727666231,-0.20958579601968252,2.473283013733544,0.1593625498007968,5.0,80035.40961455542
USD,SMH,PB_RSI3_R10_H40,10Y,0.27570426345271737,1.1867233095803242,-0.24362004970789974,1.1316977555143206,0.15917230401910068,10.0,113386.81842511639
USD,SMH,PB_RSI3_R10_H40_TS8,MAX,0.14865403780170605,0.8195416325160446,-0.22721771844800442,0.65423611687098,0.14253624668164183,20.0,147784.83266548484
USD,SMH,PB_RSI3_R10_H40_TS8,3Y,0.6843093448865167,1.9341376552780638,-0.20958579601968252,3.2650559240295665,0.21010638297872342,5.0,47388.34885159765
USD,SMH,PB_RSI3_R10_H40_TS8,5Y,0.4892595777961466,1.6193270230287686,-0.20958579601968252,2.3344119071418343,0.15776892430278885,6.0,72680.85987937183
USD,SMH,PB_RSI3_R10_H40_TS8,10Y,0.27217932390711663,1.1916503886310192,-0.20958579601968252,1.2986534826127045,0.1555909271786709,11.0,110300.93881651784
USD,SMH,PB_RSI3_R10_H40_TS12,MAX,0.14101951598424356,0.7748297413071307,-0.29446829341937286,0.47889541636799526,0.14580355319583418,21.0,129822.48196943644
USD,SMH,PB_RSI3_R10_H40_TS12,3Y,0.7396028889293031,2.027527336365319,-0.20958579601968252,3.5288788790813186,0.2127659574468085,4.0,52183.55860937626
USD,SMH,PB_RSI3_R10_H40_TS12,5Y,0.5183649892153042,1.681306727666231,-0.20958579601968252,2.473283013733544,0.1593625498007968,5.0,80035.40961455542
USD,SMH,PB_RSI3_R10_H40_TS12,10Y,0.2672716999666227,1.1618203815421935,-0.28532722946626,0.9367199214270142,0.1579785117389574,12.0,106130.41752387352
USD,SMH,PB_RSI3_R10_H40_TS16,MAX,0.14719642917725562,0.800406734989575,-0.28250880942802903,0.5210330590230846,0.14702879313865633,18.0,144182.86570822028
USD,SMH,PB_RSI3_R10_H40_TS16,3Y,0.7396028889293031,2.027527336365319,-0.20958579601968252,3.5288788790813186,0.2127659574468085,4.0,52183.55860937626
USD,SMH,PB_RSI3_R10_H40_TS16,5Y,0.5183649892153042,1.681306727666231,-0.20958579601968252,2.473283013733544,0.1593625498007968,5.0,80035.40961455542
USD,SMH,PB_RSI3_R10_H40_TS16,10Y,0.27570426345271737,1.1867233095803242,-0.24362004970789974,1.1316977555143206,0.15917230401910068,10.0,113386.81842511639
USD,SMH,PB_RSI3_R10_H50,MAX,0.17696226558596972,0.840010344880092,-0.4204959861670279,0.420841747382762,0.1837859914233204,18.0,237189.71394870317
USD,SMH,PB_RSI3_R10_H50,3Y,0.7655754653666016,1.8180285453311722,-0.19785589479540722,3.8693588895000803,0.26595744680851063,4.0,54543.12610689575
USD,SMH,PB_RSI3_R10_H50,5Y,0.5678770531673518,1.6203488505367787,-0.19785589479540722,2.8701548354400295,0.199203187250996,5.0,93904.14911465273
USD,SMH,PB_RSI3_R10_H50,10Y,0.3250617481963647,1.2010120906875756,-0.4204959861670279,0.7730436410568847,0.19896538002387584,10.0,165563.92820872678
USD,SMH,PB_RSI3_R10_H50_TS8,MAX,0.17245682291177822,0.8523787827205441,-0.274587108006207,0.6280587029886336,0.17173779865223607,22.0,220154.43589648232
USD,SMH,PB_RSI3_R10_H50_TS8,3Y,0.6985336509142166,1.7161222735603852,-0.274587108006207,2.543941906035976,0.261968085106383,6.0,48592.64010786311
USD,SMH,PB_RSI3_R10_H50_TS8,5Y,0.531927182152879,1.5517544053181593,-0.2745871080062069,1.9371892075168187,0.19681274900398407,7.0,83659.49750699267
USD,SMH,PB_RSI3_R10_H50_TS8,10Y,0.31943181684043154,1.2276498660308965,-0.274587108006207,1.1633168766000872,0.1910067648229208,12.0,158681.1877870372
USD,SMH,PB_RSI3_R10_H50_TS12,MAX,0.16274068594675684,0.8026892851440445,-0.34219574311842293,0.47557776278484426,0.17888503165203185,23.0,187283.04265815305
USD,SMH,PB_RSI3_R10_H50_TS12,3Y,0.7655754653666016,1.8180285453311722,-0.19785589479540722,3.8693588895000803,0.26595744680851063,4.0,54543.12610689575
USD,SMH,PB_RSI3_R10_H50_TS12,5Y,0.5678770531673518,1.6203488505367787,-0.19785589479540722,2.8701548354400295,0.199203187250996,5.0,93904.14911465273
USD,SMH,PB_RSI3_R10_H50_TS12,10Y,0.31686547483186334,1.209791213370699,-0.34180897817933076,0.9270250199970442,0.19379228014325509,12.0,155630.07309376416
USD,SMH,PB_RSI3_R10_H50_TS16,MAX,0.1705160627086837,0.8228192229400307,-0.4109845254977298,0.4148965523754874,0.18296916479477232,19.0,213179.82792763974
USD,SMH,PB_RSI3_R10_H50_TS16,3Y,0.7655754653666016,1.8180285453311722,-0.19785589479540722,3.8693588895000803,0.26595744680851063,4.0,54543.12610689575
USD,SMH,PB_RSI3_R10_H50_TS16,5Y,0.5678770531673518,1.6203488505367787,-0.19785589479540722,2.8701548354400295,0.199203187250996,5.0,93904.14911465273
USD,SMH,PB_RSI3_R10_H50_TS16,10Y,0.31095635074939243,1.1760094887951078,-0.4109845254977298,0.7566132821492573,0.19737365698368484,11.0,148804.47022333185
USD,SMH,PB_RSI3_R10_H60,MAX,0.13833661057393565,0.6597067076920706,-0.36694706769192953,0.3769933670380933,0.20829079027976313,17.0,124017.41681580002
USD,SMH,PB_RSI3_R10_H60,3Y,0.5957922187353859,1.4376696244887408,-0.2527307670786789,2.357418630197513,0.324468085106383,4.5,40337.333195391046
USD,SMH,PB_RSI3_R10_H60,5Y,0.476138805877353,1.3523785395800012,-0.2527307670786786,1.8839764203664384,0.23904382470119523,5.0,69547.3023464964
USD,SMH,PB_RSI3_R10_H60,10Y,0.2616709801728947,0.9683953521561831,-0.3609793391082583,0.7248918478805767,0.2148826104257859,9.0,101544.65782518724
USD,SMH,PB_RSI3_R10_H60_TS8,MAX,0.14581077611138227,0.7174436260566837,-0.34468569675542715,0.4230253169305217,0.18705329793751277,28.0,140836.04522806942
USD,SMH,PB_RSI3_R10_H60_TS8,3Y,0.5139630404812892,1.3156385352269349,-0.32791862230047975,1.56734935294505,0.31117021276595747,8.5,34473.616556203226
USD,SMH,PB_RSI3_R10_H60_TS8,5Y,0.43030537754764797,1.2707335413700973,-0.32791862230047997,1.3122322072741222,0.23107569721115537,9.0,59437.42046599637
USD,SMH,PB_RSI3_R10_H60_TS8,10Y,0.27414639175417665,1.0450768279247007,-0.3279186223004801,0.8360195887349435,0.1993633107839236,14.0,112013.54133131725
USD,SMH,PB_RSI3_R10_H60_TS12,MAX,0.13213228927793574,0.6517337685505729,-0.3832364687882962,0.34478005106274734,0.19848887073718605,27.0,111521.60997763013
USD,SMH,PB_RSI3_R10_H60_TS12,3Y,0.5957922187353859,1.4376696244887408,-0.2527307670786789,2.357418630197513,0.324468085106383,4.5,40337.333195391046
USD,SMH,PB_RSI3_R10_H60_TS12,5Y,0.476138805877353,1.3523785395800012,-0.2527307670786786,1.8839764203664384,0.23904382470119523,5.0,69547.3023464964
USD,SMH,PB_RSI3_R10_H60_TS12,10Y,0.2572754244504556,0.9785145409814252,-0.3603681171379334,0.7139239355960607,0.20692399522483088,13.0,98071.38530382054
USD,SMH,PB_RSI3_R10_H60_TS16,MAX,0.1252293949306007,0.6163027831083886,-0.41628319462608276,0.30082740919456347,0.20665713702266694,20.0,99024.82998157605
USD,SMH,PB_RSI3_R10_H60_TS16,3Y,0.5957922187353859,1.4376696244887408,-0.2527307670786789,2.357418630197513,0.324468085106383,4.5,40337.333195391046
USD,SMH,PB_RSI3_R10_H60_TS16,5Y,0.476138805877353,1.3523785395800012,-0.2527307670786786,1.8839764203664384,0.23904382470119523,5.0,69547.3023464964
USD,SMH,PB_RSI3_R10_H60_TS16,10Y,0.24579496047375393,0.9332821753705254,-0.41628319462608254,0.5904513169082743,0.21289295662554716,11.0,89498.22118308242
USD,SMH,PB_RSI3_R15_H20,MAX,0.050170829979810705,0.47781734547324817,-0.2835363525293857,0.17694672846089815,0.0612619971411068,15.0,25890.16633623285
USD,SMH,PB_RSI3_R15_H20,3Y,0.13662123836503048,1.1028208709914484,-0.10281686438456095,1.3287823858742926,0.05319148936170213,2.0,14654.280846914953
USD,SMH,PB_RSI3_R15_H20,5Y,0.16109827689937095,1.012354320276102,-0.10281686438456106,1.566846818988981,0.04780876494023904,3.0,21040.585451260908
USD,SMH,PB_RSI3_R15_H20,10Y,0.08845408991765824,0.7161633596694162,-0.11864333693309637,0.7455462076857969,0.055710306406685235,7.0,23285.129234442353
USD,SMH,PB_RSI3_R15_H20_TS8,MAX,0.0538310621295226,0.5119897842960752,-0.22997368118442074,0.23407488131806847,0.06003675719828466,15.0,27701.18020940709
USD,SMH,PB_RSI3_R15_H20_TS8,3Y,0.13662123836503048,1.1028208709914484,-0.10281686438456095,1.3287823858742926,0.05319148936170213,2.0,14654.280846914953
USD,SMH,PB_RSI3_R15_H20_TS8,5Y,0.16109827689937095,1.012354320276102,-0.10281686438456106,1.566846818988981,0.04780876494023904,3.0,21040.585451260908
USD,SMH,PB_RSI3_R15_H20_TS8,10Y,0.08845408991765824,0.7161633596694162,-0.11864333693309637,0.7455462076857969,0.055710306406685235,7.0,23285.129234442353
USD,SMH,PB_RSI3_R15_H20_TS12,MAX,0.050170829979810705,0.47781734547324817,-0.2835363525293857,0.17694672846089815,0.0612619971411068,15.0,25890.16633623285
USD,SMH,PB_RSI3_R15_H20_TS12,3Y,0.13662123836503048,1.1028208709914484,-0.10281686438456095,1.3287823858742926,0.05319148936170213,2.0,14654.280846914953
USD,SMH,PB_RSI3_R15_H20_TS12,5Y,0.16109827689937095,1.012354320276102,-0.10281686438456106,1.566846818988981,0.04780876494023904,3.0,21040.585451260908
USD,SMH,PB_RSI3_R15_H20_TS12,10Y,0.08845408991765824,0.7161633596694162,-0.11864333693309637,0.7455462076857969,0.055710306406685235,7.0,23285.129234442353
USD,SMH,PB_RSI3_R15_H20_TS16,MAX,0.050170829979810705,0.47781734547324817,-0.2835363525293857,0.17694672846089815,0.0612619971411068,15.0,25890.16633623285
USD,SMH,PB_RSI3_R15_H20_TS16,3Y,0.13662123836503048,1.1028208709914484,-0.10281686438456095,1.3287823858742926,0.05319148936170213,2.0,14654.280846914953
USD,SMH,PB_RSI3_R15_H20_TS16,5Y,0.16109827689937095,1.012354320276102,-0.10281686438456106,1.566846818988981,0.04780876494023904,3.0,21040.585451260908
USD,SMH,PB_RSI3_R15_H20_TS16,10Y,0.08845408991765824,0.7161633596694162,-0.11864333693309637,0.7455462076857969,0.055710306406685235,7.0,23285.129234442353
USD,SMH,PB_RSI3_R15_H30,MAX,0.061647997033715374,0.48345279612557857,-0.3583534765348092,0.17203125146108944,0.0918929957116602,15.0,31979.227333625957
USD,SMH,PB_RSI3_R15_H30,3Y,0.14901252777796925,0.8366616682827193,-0.17486784793834287,0.8521436589675992,0.0797872340425532,2.0,15136.196447494496
USD,SMH,PB_RSI3_R15_H30,5Y,0.1903088869266112,0.9688579688731709,-0.17486784793834276,1.0883011895572297,0.07171314741035857,3.0,23812.072510629147
USD,SMH,PB_RSI3_R15_H30,10Y,0.1075961437504529,0.714472983826075,-0.17592423679807812,0.6116050051360992,0.08356545961002786,7.0,27706.491399641043
USD,SMH,PB_RSI3_R15_H30_TS8,MAX,0.05851294796763029,0.47397325515131716,-0.300969000644808,0.19441519838345414,0.0874004492546457,16.0,30193.217557507007
USD,SMH,PB_RSI3_R15_H30_TS8,3Y,0.13805130435459745,0.787614472617029,-0.17569298009040446,0.7857531034168915,0.07845744680851063,2.0,14709.36974531508
USD,SMH,PB_RSI3_R15_H30_TS8,5Y,0.1834917622850607,0.9415567934643828,-0.17569298009040446,1.0443886954996342,0.07091633466135458,3.0,23140.59414966671
USD,SMH,PB_RSI3_R15_H30_TS8,10Y,0.10442366927756885,0.6974538130861168,-0.17592423679807812,0.5935718191997843,0.0831675288499801,7.0,26925.194037777805
USD,SMH,PB_RSI3_R15_H30_TS12,MAX,0.05516942709993855,0.44385962718177635,-0.38981460784355115,0.14152734656388335,0.09128037574024914,16.0,28392.8876116242
USD,SMH,PB_RSI3_R15_H30_TS12,3Y,0.14901252777796925,0.8366616682827193,-0.17486784793834287,0.8521436589675992,0.0797872340425532,2.0,15136.196447494496
USD,SMH,PB_RSI3_R15_H30_TS12,5Y,0.1903088869266112,0.9688579688731709,-0.17486784793834276,1.0883011895572297,0.07171314741035857,3.0,23812.072510629147
USD,SMH,PB_RSI3_R15_H30_TS12,10Y,0.1075961437504529,0.714472983826075,-0.17592423679807812,0.6116050051360992,0.08356545961002786,7.0,27706.491399641043
USD,SMH,PB_RSI3_R15_H30_TS16,MAX,0.061647997033715374,0.48345279612557857,-0.3583534765348092,0.17203125146108944,0.0918929957116602,15.0,31979.227333625957
USD,SMH,PB_RSI3_R15_H30_TS16,3Y,0.14901252777796925,0.8366616682827193,-0.17486784793834287,0.8521436589675992,0.0797872340425532,2.0,15136.196447494496
USD,SMH,PB_RSI3_R15_H30_TS16,5Y,0.1903088869266112,0.9688579688731709,-0.17486784793834276,1.0883011895572297,0.07171314741035857,3.0,23812.072510629147
USD,SMH,PB_RSI3_R15_H30_TS16,10Y,0.1075961437504529,0.714472983826075,-0.17592423679807812,0.6116050051360992,0.08356545961002786,7.0,27706.491399641043
USD,SMH,PB_RSI3_R15_H40,MAX,0.08188221272044593,0.5519585861891378,-0.36982244148026366,0.2214095293749656,0.11435572799673269,14.0,46153.41374964603
USD,SMH,PB_RSI3_R15_H40,3Y,0.30230482859750984,1.3172134121097605,-0.17486784793834287,1.7287616457892268,0.10638297872340426,2.0,21994.65310162041
USD,SMH,PB_RSI3_R15_H40,5Y,0.2803349358685401,1.2196273083292923,-0.17486784793834298,1.6031245261700937,0.09561752988047809,3.0,34236.43562656837
USD,SMH,PB_RSI3_R15_H40,10Y,0.1242776238005543,0.7123746069095707,-0.3698224414802639,0.3360467344899797,0.11142061281337047,7.0,32160.479581181105
USD,SMH,PB_RSI3_R15_H40_TS8,MAX,0.0853298408017098,0.5856312252414055,-0.26005058324421837,0.328127857808244,0.10904635491117011,16.0,49097.00505939404
USD,SMH,PB_RSI3_R15_H40_TS8,3Y,0.26091087032378546,1.1879400318680216,-0.18831027700709246,1.385537074612017,0.10372340425531915,3.0,19973.538061127645
USD,SMH,PB_RSI3_R15_H40_TS8,5Y,0.2557923026232667,1.142716142345606,-0.18831027700709257,1.3583555113863086,0.09402390438247012,4.0,31090.408514523493
USD,SMH,PB_RSI3_R15_H40_TS8,10Y,0.13153770654654995,0.7647584303693973,-0.2600505832442185,0.5058158489997324,0.1070433744528452,8.0,34292.52785478646
USD,SMH,PB_RSI3_R15_H40_TS12,MAX,0.07768048112598747,0.5332882086700338,-0.3534522854948635,0.21977642899444866,0.11251786808249949,18.0,42792.094598866955
USD,SMH,PB_RSI3_R15_H40_TS12,3Y,0.30230482859750984,1.3172134121097605,-0.17486784793834287,1.7287616457892268,0.10638297872340426,2.0,21994.65310162041
USD,SMH,PB_RSI3_R15_H40_TS12,5Y,0.2803349358685401,1.2196273083292923,-0.17486784793834298,1.6031245261700937,0.09561752988047809,3.0,34236.43562656837
USD,SMH,PB_RSI3_R15_H40_TS12,10Y,0.12717262889290248,0.7329528048548096,-0.3534522854948635,0.35980140491905405,0.10943095901313171,9.0,32995.914071336345
USD,SMH,PB_RSI3_R15_H40_TS16,MAX,0.08188221272044593,0.5519585861891378,-0.36982244148026366,0.2214095293749656,0.11435572799673269,14.0,46153.41374964603
USD,SMH,PB_RSI3_R15_H40_TS16,3Y,0.30230482859750984,1.3172134121097605,-0.17486784793834287,1.7287616457892268,0.10638297872340426,2.0,21994.65310162041
USD,SMH,PB_RSI3_R15_H40_TS16,5Y,0.2803349358685401,1.2196273083292923,-0.17486784793834298,1.6031245261700937,0.09561752988047809,3.0,34236.43562656837
USD,SMH,PB_RSI3_R15_H40_TS16,10Y,0.1242776238005543,0.7123746069095707,-0.3698224414802639,0.3360467344899797,0.11142061281337047,7.0,32160.479581181105
USD,SMH,PB_RSI3_R15_H50,MAX,0.0800325270158937,0.495500482012439,-0.4411621292123996,0.18141295844857447,0.14294465999591588,14.0,44643.95142172808
USD,SMH,PB_RSI3_R15_H50,3Y,0.2224732004768295,0.8896877928623407,-0.18575556381051817,1.1976664166235447,0.13297872340425532,2.0,18210.9788443223
USD,SMH,PB_RSI3_R15_H50,5Y,0.2626227793106559,1.0429854501355462,-0.18575556381051817,1.413808415335257,0.11952191235059761,3.0,31941.749848705167
USD,SMH,PB_RSI3_R15_H50,10Y,0.13313573130291978,0.6761188634285955,-0.4411621292123994,0.30178413441925567,0.1392757660167131,7.0,34778.55331785549
USD,SMH,PB_RSI3_R15_H50_TS8,MAX,0.07860840508120281,0.5096786519636612,-0.318529986323155,0.2467849447664027,0.13028384725342046,19.0,43513.80906917379
USD,SMH,PB_RSI3_R15_H50_TS8,3Y,0.17605387539725093,0.7505254459025716,-0.2745871080062069,0.6411585623068339,0.12898936170212766,4.0,16224.21749827398
USD,SMH,PB_RSI3_R15_H50_TS8,5Y,0.23367208705806108,0.9578342869697828,-0.2745871080062071,0.8509943848229716,0.11713147410358565,5.0,28457.00394531087
USD,SMH,PB_RSI3_R15_H50_TS8,10Y,0.13314306761655859,0.7088353795422659,-0.3185299863231549,0.41799225609322177,0.13052128929566256,9.0,34780.79881253239
USD,SMH,PB_RSI3_R15_H50_TS12,MAX,0.06657569729531954,0.4404874191756766,-0.4324110424137575,0.15396391573093968,0.1378394935674903,21.0,34990.44817055124
USD,SMH,PB_RSI3_R15_H50_TS12,3Y,0.2224732004768295,0.8896877928623407,-0.18575556381051817,1.1976664166235447,0.13297872340425532,2.0,18210.9788443223
USD,SMH,PB_RSI3_R15_H50_TS12,5Y,0.2626227793106559,1.0429854501355462,-0.18575556381051817,1.413808415335257,0.11952191235059761,3.0,31941.749848705167
USD,SMH,PB_RSI3_R15_H50_TS12,10Y,0.12551755227507488,0.6677091114330799,-0.4324110424137576,0.2902736978556897,0.13370473537604458,10.0,32515.936702178078
USD,SMH,PB_RSI3_R15_H50_TS16,MAX,0.07411720671482502,0.47174042698836954,-0.45436849724551076,0.16312135890613247,0.14212783336736778,15.0,40124.80020171593
USD,SMH,PB_RSI3_R15_H50_TS16,3Y,0.2224732004768295,0.8896877928623407,-0.18575556381051817,1.1976664166235447,0.13297872340425532,2.0,18210.9788443223
USD,SMH,PB_RSI3_R15_H50_TS16,5Y,0.2626227793106559,1.0429854501355462,-0.18575556381051817,1.413808415335257,0.11952191235059761,3.0,31941.749848705167
USD,SMH,PB_RSI3_R15_H50_TS16,10Y,0.12107340298263658,0.6380761559451377,-0.4543684972455104,0.2664652230878951,0.1376840429765221,8.0,31258.041878983404
USD,SMH,PB_RSI3_R15_H60,MAX,0.05971237602122259,0.38330041452590996,-0.44968840067151483,0.13278611574604715,0.15928119256687767,13.0,30865.04630026496
USD,SMH,PB_RSI3_R15_H60,3Y,0.2251231733369199,0.856315649626619,-0.19632389021327845,1.146692708117973,0.16622340425531915,2.5,18329.03436020326
